"","date","experiment","round","assay","condition","dose","control","plate","row","col","strain","trait","phenotype"
"281","20141028","dose",9,NA,"amsacrine","100","DMSO",3,"D","10","CB4856","median.EXT",315.5
"282","20141028","dose",9,NA,"amsacrine","100","DMSO",3,"D","10","CB4856","median.norm.EXT",1.81548549591801
"283","20141028","dose",9,NA,"amsacrine","100","DMSO",3,"D","10","CB4856","median.TOF",190
"284","20141028","dose",9,NA,"amsacrine","100","DMSO",3,"D","10","CB4856","norm.n",74.6666666666667
"285","20140310","dose",6,NA,"cisplatin","1000","water",3,"D","11","CB4856","median.EXT",311
"286","20141028","dose",9,NA,"amsacrine","200","DMSO",3,"D","11","CB4856","median.EXT",273
"287","20140310","dose",6,NA,"cisplatin","1000","water",3,"D","11","CB4856","median.norm.EXT",1.79551122194514
"288","20141028","dose",9,NA,"amsacrine","200","DMSO",3,"D","11","CB4856","median.norm.EXT",1.83455882352941
"289","20140310","dose",6,NA,"cisplatin","1000","water",3,"D","11","CB4856","median.TOF",94
"290","20141028","dose",9,NA,"amsacrine","200","DMSO",3,"D","11","CB4856","median.TOF",152
"291","20140310","dose",6,NA,"cisplatin","1000","water",3,"D","11","CB4856","norm.n",12.3333333333333
"292","20141028","dose",9,NA,"amsacrine","200","DMSO",3,"D","11","CB4856","norm.n",57
"293","20141028","dose",9,NA,"amsacrine","0","DMSO",3,"E","1","JU258","median.EXT",754
"294","20141028","dose",9,NA,"amsacrine","0","DMSO",3,"E","1","JU258","median.norm.EXT",2.4147465437788
"295","20141028","dose",9,NA,"amsacrine","0","DMSO",3,"E","1","JU258","median.TOF",296
"296","20141028","dose",9,NA,"amsacrine","0","DMSO",3,"E","1","JU258","norm.n",97
"297","20140310","dose",6,NA,"cisplatin","125","water",3,"E","2","JU258","median.EXT",765.5
"298","20141028","dose",9,NA,"amsacrine","25","DMSO",3,"E","2","JU258","median.EXT",601
"299","20140310","dose",6,NA,"cisplatin","125","water",3,"E","2","JU258","median.norm.EXT",2.93051724137931
"300","20141028","dose",9,NA,"amsacrine","25","DMSO",3,"E","2","JU258","median.norm.EXT",2.28960573476702
"301","20140310","dose",6,NA,"cisplatin","125","water",3,"E","2","JU258","median.TOF",251
"302","20141028","dose",9,NA,"amsacrine","25","DMSO",3,"E","2","JU258","median.TOF",270.5
"303","20140310","dose",6,NA,"cisplatin","125","water",3,"E","2","JU258","norm.n",198
"304","20141028","dose",9,NA,"amsacrine","25","DMSO",3,"E","2","JU258","norm.n",109.333333333333
"305","20140310","dose",6,NA,"cisplatin","250","water",3,"E","3","JU258","median.EXT",510.5
"306","20141028","dose",9,NA,"amsacrine","50","DMSO",3,"E","3","JU258","median.EXT",565
"307","20140310","dose",6,NA,"cisplatin","250","water",3,"E","3","JU258","median.norm.EXT",2.33185483870968
"308","20141028","dose",9,NA,"amsacrine","50","DMSO",3,"E","3","JU258","median.norm.EXT",2.17785234899329
"309","20140310","dose",6,NA,"cisplatin","250","water",3,"E","3","JU258","median.TOF",226
"310","20141028","dose",9,NA,"amsacrine","50","DMSO",3,"E","3","JU258","median.TOF",260
"311","20140310","dose",6,NA,"cisplatin","250","water",3,"E","3","JU258","norm.n",148
"312","20141028","dose",9,NA,"amsacrine","50","DMSO",3,"E","3","JU258","norm.n",102.333333333333
"313","20140310","dose",6,NA,"cisplatin","500","water",3,"E","4","JU258","median.EXT",267
"314","20141028","dose",9,NA,"amsacrine","100","DMSO",3,"E","4","JU258","median.EXT",478.5
"315","20140310","dose",6,NA,"cisplatin","500","water",3,"E","4","JU258","median.norm.EXT",1.6375
"316","20141028","dose",9,NA,"amsacrine","100","DMSO",3,"E","4","JU258","median.norm.EXT",2.3775171624714
"317","20140310","dose",6,NA,"cisplatin","500","water",3,"E","4","JU258","median.TOF",155
"318","20141028","dose",9,NA,"amsacrine","100","DMSO",3,"E","4","JU258","median.TOF",215
"319","20140310","dose",6,NA,"cisplatin","500","water",3,"E","4","JU258","norm.n",63.6666666666667
"320","20141028","dose",9,NA,"amsacrine","100","DMSO",3,"E","4","JU258","norm.n",63.3333333333333
"321","20140310","dose",6,NA,"cisplatin","1000","water",3,"E","5","JU258","median.EXT",227
"322","20141028","dose",9,NA,"amsacrine","200","DMSO",3,"E","5","JU258","median.EXT",315
"323","20140310","dose",6,NA,"cisplatin","1000","water",3,"E","5","JU258","median.norm.EXT",1.5672514619883
"324","20141028","dose",9,NA,"amsacrine","200","DMSO",3,"E","5","JU258","median.norm.EXT",2.79440199962271
"325","20140310","dose",6,NA,"cisplatin","1000","water",3,"E","5","JU258","median.TOF",103
"326","20141028","dose",9,NA,"amsacrine","200","DMSO",3,"E","5","JU258","median.TOF",103.5
"327","20140310","dose",6,NA,"cisplatin","1000","water",3,"E","5","JU258","norm.n",21
"328","20141028","dose",9,NA,"amsacrine","200","DMSO",3,"E","5","JU258","norm.n",29.3333333333333
"329","20140310","dose",6,NA,"cisplatin","0","water",3,"E","7","DL238","median.EXT",413
"330","20141028","dose",9,NA,"amsacrine","0","DMSO",3,"E","7","DL238","median.EXT",537
"331","20140310","dose",6,NA,"cisplatin","0","water",3,"E","7","DL238","median.norm.EXT",1.98895197176615
"332","20141028","dose",9,NA,"amsacrine","0","DMSO",3,"E","7","DL238","median.norm.EXT",1.95092357362126
"333","20140310","dose",6,NA,"cisplatin","0","water",3,"E","7","DL238","median.TOF",180
"334","20141028","dose",9,NA,"amsacrine","0","DMSO",3,"E","7","DL238","median.TOF",276.5
"335","20140310","dose",6,NA,"cisplatin","0","water",3,"E","7","DL238","norm.n",226.666666666667
"336","20141028","dose",9,NA,"amsacrine","0","DMSO",3,"E","7","DL238","norm.n",130
"337","20140310","dose",6,NA,"cisplatin","125","water",3,"E","8","DL238","median.EXT",570
"338","20141028","dose",9,NA,"amsacrine","25","DMSO",3,"E","8","DL238","median.EXT",591.5
"339","20140310","dose",6,NA,"cisplatin","125","water",3,"E","8","DL238","median.norm.EXT",2.1319018404908
"340","20141028","dose",9,NA,"amsacrine","25","DMSO",3,"E","8","DL238","median.norm.EXT",2.06312302839117
"341","20140310","dose",6,NA,"cisplatin","125","water",3,"E","8","DL238","median.TOF",225
"342","20141028","dose",9,NA,"amsacrine","25","DMSO",3,"E","8","DL238","median.TOF",290.5
"343","20140310","dose",6,NA,"cisplatin","125","water",3,"E","8","DL238","norm.n",166.333333333333
"344","20141028","dose",9,NA,"amsacrine","25","DMSO",3,"E","8","DL238","norm.n",105.333333333333
"345","20140310","dose",6,NA,"cisplatin","250","water",3,"E","9","DL238","median.EXT",569
"346","20141028","dose",9,NA,"amsacrine","50","DMSO",3,"E","9","DL238","median.EXT",545
"347","20140310","dose",6,NA,"cisplatin","250","water",3,"E","9","DL238","median.norm.EXT",2.20983337650004
"348","20141028","dose",9,NA,"amsacrine","50","DMSO",3,"E","9","DL238","median.norm.EXT",2.03503184713376
"349","20140310","dose",6,NA,"cisplatin","250","water",3,"E","9","DL238","median.TOF",221
"350","20141028","dose",9,NA,"amsacrine","50","DMSO",3,"E","9","DL238","median.TOF",275
"351","20140310","dose",6,NA,"cisplatin","250","water",3,"E","9","DL238","norm.n",180.666666666667
"352","20141028","dose",9,NA,"amsacrine","50","DMSO",3,"E","9","DL238","norm.n",97.6666666666667
"353","20140310","dose",6,NA,"cisplatin","500","water",3,"E","10","DL238","median.EXT",468.5
"354","20141028","dose",9,NA,"amsacrine","100","DMSO",3,"E","10","DL238","median.EXT",471
"355","20140310","dose",6,NA,"cisplatin","500","water",3,"E","10","DL238","median.norm.EXT",2.04476963199073
"356","20141028","dose",9,NA,"amsacrine","100","DMSO",3,"E","10","DL238","median.norm.EXT",1.8754386829046
"357","20140310","dose",6,NA,"cisplatin","500","water",3,"E","10","DL238","median.TOF",206.5
"358","20141028","dose",9,NA,"amsacrine","100","DMSO",3,"E","10","DL238","median.TOF",254
"359","20140310","dose",6,NA,"cisplatin","500","water",3,"E","10","DL238","norm.n",64.6666666666667
"360","20141028","dose",9,NA,"amsacrine","100","DMSO",3,"E","10","DL238","norm.n",136.666666666667
"361","20140310","dose",6,NA,"cisplatin","1000","water",3,"E","11","DL238","median.EXT",259
"362","20141028","dose",9,NA,"amsacrine","200","DMSO",3,"E","11","DL238","median.EXT",445
"363","20140310","dose",6,NA,"cisplatin","1000","water",3,"E","11","DL238","median.norm.EXT",2.33033033033033
"364","20141028","dose",9,NA,"amsacrine","200","DMSO",3,"E","11","DL238","median.norm.EXT",1.89258241758242
"365","20140310","dose",6,NA,"cisplatin","1000","water",3,"E","11","DL238","median.TOF",114
"366","20141028","dose",9,NA,"amsacrine","200","DMSO",3,"E","11","DL238","median.TOF",229.5
"367","20140310","dose",6,NA,"cisplatin","1000","water",3,"E","11","DL238","norm.n",21.5
"368","20141028","dose",9,NA,"amsacrine","200","DMSO",3,"E","11","DL238","norm.n",79.3333333333333
"369","20140310","dose",6,NA,"cisplatin","0","water",3,"F","1","CB4856","median.EXT",609.5
"370","20141028","dose",9,NA,"amsacrine","0","DMSO",3,"F","1","CB4856","median.EXT",557
"371","20140310","dose",6,NA,"cisplatin","0","water",3,"F","1","CB4856","median.norm.EXT",2.21239978298873
"372","20141028","dose",9,NA,"amsacrine","0","DMSO",3,"F","1","CB4856","median.norm.EXT",1.88737201365188
"373","20140310","dose",6,NA,"cisplatin","0","water",3,"F","1","CB4856","median.TOF",249
"374","20141028","dose",9,NA,"amsacrine","0","DMSO",3,"F","1","CB4856","median.TOF",285
"375","20140310","dose",6,NA,"cisplatin","0","water",3,"F","1","CB4856","norm.n",204.666666666667
"376","20141028","dose",9,NA,"amsacrine","0","DMSO",3,"F","1","CB4856","norm.n",135
"377","20140310","dose",6,NA,"cisplatin","125","water",3,"F","2","CB4856","median.EXT",675
"378","20141028","dose",9,NA,"amsacrine","25","DMSO",3,"F","2","CB4856","median.EXT",679
"379","20140310","dose",6,NA,"cisplatin","125","water",3,"F","2","CB4856","median.norm.EXT",2.43684210526316
"380","20141028","dose",9,NA,"amsacrine","25","DMSO",3,"F","2","CB4856","median.norm.EXT",2.2059620596206
"381","20140310","dose",6,NA,"cisplatin","125","water",3,"F","2","CB4856","median.TOF",293
"382","20141028","dose",9,NA,"amsacrine","25","DMSO",3,"F","2","CB4856","median.TOF",314
"383","20140310","dose",6,NA,"cisplatin","125","water",3,"F","2","CB4856","norm.n",161.666666666667
"384","20141028","dose",9,NA,"amsacrine","25","DMSO",3,"F","2","CB4856","norm.n",100.333333333333
"385","20140310","dose",6,NA,"cisplatin","250","water",3,"F","3","CB4856","median.EXT",646
"386","20141028","dose",9,NA,"amsacrine","50","DMSO",3,"F","3","CB4856","median.EXT",578
"387","20140310","dose",6,NA,"cisplatin","250","water",3,"F","3","CB4856","median.norm.EXT",2.44919786096257
"388","20141028","dose",9,NA,"amsacrine","50","DMSO",3,"F","3","CB4856","median.norm.EXT",2.21501706484642
"389","20140310","dose",6,NA,"cisplatin","250","water",3,"F","3","CB4856","median.TOF",265
"390","20141028","dose",9,NA,"amsacrine","50","DMSO",3,"F","3","CB4856","median.TOF",269
"391","20140310","dose",6,NA,"cisplatin","250","water",3,"F","3","CB4856","norm.n",145
"392","20141028","dose",9,NA,"amsacrine","50","DMSO",3,"F","3","CB4856","norm.n",108.333333333333
"393","20140310","dose",6,NA,"cisplatin","500","water",3,"F","4","CB4856","median.EXT",392
"394","20141028","dose",9,NA,"amsacrine","100","DMSO",3,"F","4","CB4856","median.EXT",411
"395","20140310","dose",6,NA,"cisplatin","500","water",3,"F","4","CB4856","median.norm.EXT",1.87916666666667
"396","20141028","dose",9,NA,"amsacrine","100","DMSO",3,"F","4","CB4856","median.norm.EXT",1.8921568627451
"397","20140310","dose",6,NA,"cisplatin","500","water",3,"F","4","CB4856","median.TOF",204
"398","20141028","dose",9,NA,"amsacrine","100","DMSO",3,"F","4","CB4856","median.TOF",220
"399","20140310","dose",6,NA,"cisplatin","500","water",3,"F","4","CB4856","norm.n",97
"400","20141028","dose",9,NA,"amsacrine","100","DMSO",3,"F","4","CB4856","norm.n",92.3333333333333
"401","20140310","dose",6,NA,"cisplatin","1000","water",3,"F","5","CB4856","median.EXT",167
"402","20141028","dose",9,NA,"amsacrine","200","DMSO",3,"F","5","CB4856","median.EXT",412
"403","20140310","dose",6,NA,"cisplatin","1000","water",3,"F","5","CB4856","median.norm.EXT",1.68085106382979
"404","20141028","dose",9,NA,"amsacrine","200","DMSO",3,"F","5","CB4856","median.norm.EXT",2.22727272727273
"405","20140310","dose",6,NA,"cisplatin","1000","water",3,"F","5","CB4856","median.TOF",104
"406","20141028","dose",9,NA,"amsacrine","200","DMSO",3,"F","5","CB4856","median.TOF",200
"407","20140310","dose",6,NA,"cisplatin","1000","water",3,"F","5","CB4856","norm.n",23
"408","20141028","dose",9,NA,"amsacrine","200","DMSO",3,"F","5","CB4856","norm.n",52.3333333333333
"409","20140310","dose",6,NA,"cisplatin","0","water",3,"F","7","N2","median.EXT",569
"410","20141028","dose",9,NA,"amsacrine","0","DMSO",3,"F","7","N2","median.EXT",607
"411","20140310","dose",6,NA,"cisplatin","0","water",3,"F","7","N2","median.norm.EXT",2.24134550371873
"412","20141028","dose",9,NA,"amsacrine","0","DMSO",3,"F","7","N2","median.norm.EXT",2.06896551724138
"413","20140310","dose",6,NA,"cisplatin","0","water",3,"F","7","N2","median.TOF",231.5
"414","20141028","dose",9,NA,"amsacrine","0","DMSO",3,"F","7","N2","median.TOF",295
"415","20140310","dose",6,NA,"cisplatin","0","water",3,"F","7","N2","norm.n",143.333333333333
"416","20141028","dose",9,NA,"amsacrine","0","DMSO",3,"F","7","N2","norm.n",117
"417","20140310","dose",6,NA,"cisplatin","125","water",3,"F","8","N2","median.EXT",690
"418","20141028","dose",9,NA,"amsacrine","25","DMSO",3,"F","8","N2","median.EXT",584.5
"419","20140310","dose",6,NA,"cisplatin","125","water",3,"F","8","N2","median.norm.EXT",2.5
"420","20141028","dose",9,NA,"amsacrine","25","DMSO",3,"F","8","N2","median.norm.EXT",2.0109864121087
"421","20140310","dose",6,NA,"cisplatin","125","water",3,"F","8","N2","median.TOF",266
"422","20141028","dose",9,NA,"amsacrine","25","DMSO",3,"F","8","N2","median.TOF",287
"423","20140310","dose",6,NA,"cisplatin","125","water",3,"F","8","N2","norm.n",139
"424","20141028","dose",9,NA,"amsacrine","25","DMSO",3,"F","8","N2","norm.n",138
"425","20140310","dose",6,NA,"cisplatin","250","water",3,"F","9","N2","median.EXT",566
"426","20141028","dose",9,NA,"amsacrine","50","DMSO",3,"F","9","N2","median.EXT",399
"427","20140310","dose",6,NA,"cisplatin","250","water",3,"F","9","N2","median.norm.EXT",2.21266001369323
"428","20141028","dose",9,NA,"amsacrine","50","DMSO",3,"F","9","N2","median.norm.EXT",1.921875
"429","20140310","dose",6,NA,"cisplatin","250","water",3,"F","9","N2","median.TOF",238.5
"430","20141028","dose",9,NA,"amsacrine","50","DMSO",3,"F","9","N2","median.TOF",225
"431","20140310","dose",6,NA,"cisplatin","250","water",3,"F","9","N2","norm.n",154
"432","20141028","dose",9,NA,"amsacrine","50","DMSO",3,"F","9","N2","norm.n",106.333333333333
"433","20140310","dose",6,NA,"cisplatin","500","water",3,"F","10","N2","median.EXT",417
"434","20141028","dose",9,NA,"amsacrine","100","DMSO",3,"F","10","N2","median.EXT",326
"435","20140310","dose",6,NA,"cisplatin","500","water",3,"F","10","N2","median.norm.EXT",1.93857335443409
"436","20141028","dose",9,NA,"amsacrine","100","DMSO",3,"F","10","N2","median.norm.EXT",1.77049180327869
"437","20140310","dose",6,NA,"cisplatin","500","water",3,"F","10","N2","median.TOF",205
"438","20141028","dose",9,NA,"amsacrine","100","DMSO",3,"F","10","N2","median.TOF",176
"439","20140310","dose",6,NA,"cisplatin","500","water",3,"F","10","N2","norm.n",78
"440","20141028","dose",9,NA,"amsacrine","100","DMSO",3,"F","10","N2","norm.n",63.6666666666667
"441","20140310","dose",6,NA,"cisplatin","1000","water",3,"F","11","N2","median.EXT",208.5
"442","20141028","dose",9,NA,"amsacrine","200","DMSO",3,"F","11","N2","median.EXT",221.5
"443","20140310","dose",6,NA,"cisplatin","1000","water",3,"F","11","N2","median.norm.EXT",2.11863991315614
"444","20141028","dose",9,NA,"amsacrine","200","DMSO",3,"F","11","N2","median.norm.EXT",1.69532439841608
"445","20140310","dose",6,NA,"cisplatin","1000","water",3,"F","11","N2","median.TOF",101.5
"446","20141028","dose",9,NA,"amsacrine","200","DMSO",3,"F","11","N2","median.TOF",106.5
"447","20140310","dose",6,NA,"cisplatin","1000","water",3,"F","11","N2","norm.n",20
"448","20141028","dose",9,NA,"amsacrine","200","DMSO",3,"F","11","N2","norm.n",29.3333333333333
"449","20140310","dose",6,NA,"cisplatin","0","water",3,"G","1","CB4856","median.EXT",597
"450","20141028","dose",9,NA,"amsacrine","0","DMSO",3,"G","1","CB4856","median.EXT",550
"451","20140310","dose",6,NA,"cisplatin","0","water",3,"G","1","CB4856","median.norm.EXT",2.16822429906542
"452","20141028","dose",9,NA,"amsacrine","0","DMSO",3,"G","1","CB4856","median.norm.EXT",1.89690721649485
"453","20140310","dose",6,NA,"cisplatin","0","water",3,"G","1","CB4856","median.TOF",257
"454","20141028","dose",9,NA,"amsacrine","0","DMSO",3,"G","1","CB4856","median.TOF",293
"455","20140310","dose",6,NA,"cisplatin","0","water",3,"G","1","CB4856","norm.n",231.666666666667
"456","20141028","dose",9,NA,"amsacrine","0","DMSO",3,"G","1","CB4856","norm.n",163.666666666667
"457","20140310","dose",6,NA,"cisplatin","125","water",3,"G","2","CB4856","median.EXT",659
"458","20141028","dose",9,NA,"amsacrine","25","DMSO",3,"G","2","CB4856","median.EXT",602
"459","20140310","dose",6,NA,"cisplatin","125","water",3,"G","2","CB4856","median.norm.EXT",2.34285714285714
"460","20141028","dose",9,NA,"amsacrine","25","DMSO",3,"G","2","CB4856","median.norm.EXT",2.02809912824168
"461","20140310","dose",6,NA,"cisplatin","125","water",3,"G","2","CB4856","median.TOF",279
"462","20141028","dose",9,NA,"amsacrine","25","DMSO",3,"G","2","CB4856","median.TOF",305.5
"463","20140310","dose",6,NA,"cisplatin","125","water",3,"G","2","CB4856","norm.n",189.666666666667
"464","20141028","dose",9,NA,"amsacrine","25","DMSO",3,"G","2","CB4856","norm.n",108.666666666667
"465","20140310","dose",6,NA,"cisplatin","250","water",3,"G","3","CB4856","median.EXT",691.5
"466","20141028","dose",9,NA,"amsacrine","50","DMSO",3,"G","3","CB4856","median.EXT",541.5
"467","20140310","dose",6,NA,"cisplatin","250","water",3,"G","3","CB4856","median.norm.EXT",2.46171497584541
"468","20141028","dose",9,NA,"amsacrine","50","DMSO",3,"G","3","CB4856","median.norm.EXT",1.98855428515903
"469","20140310","dose",6,NA,"cisplatin","250","water",3,"G","3","CB4856","median.TOF",276
"470","20141028","dose",9,NA,"amsacrine","50","DMSO",3,"G","3","CB4856","median.TOF",271
"471","20140310","dose",6,NA,"cisplatin","250","water",3,"G","3","CB4856","norm.n",127.333333333333
"472","20141028","dose",9,NA,"amsacrine","50","DMSO",3,"G","3","CB4856","norm.n",110.666666666667
"473","20140310","dose",6,NA,"cisplatin","500","water",3,"G","4","CB4856","median.EXT",449
"474","20141028","dose",9,NA,"amsacrine","100","DMSO",3,"G","4","CB4856","median.EXT",489
"475","20140310","dose",6,NA,"cisplatin","500","water",3,"G","4","CB4856","median.norm.EXT",1.95294117647059
"476","20141028","dose",9,NA,"amsacrine","100","DMSO",3,"G","4","CB4856","median.norm.EXT",2.1044776119403
"477","20140310","dose",6,NA,"cisplatin","500","water",3,"G","4","CB4856","median.TOF",205
"478","20141028","dose",9,NA,"amsacrine","100","DMSO",3,"G","4","CB4856","median.TOF",247
