"","date","experiment","round","assay","plate","row","col","strain","condition","drug","dose","control","trait","phenotype","selected"
"215","20191024","scbdose",1,"a",7,"H","8","ECA232","silver","silver_1",25,"water","median.TOF",15.1125,FALSE
"216","20191024","scbdose",1,"a",7,"H","9","ECA232","silver","silver_2",50,"water","median.TOF",0.112500000000011,FALSE
"217","20191024","scbdose",1,"a",13,"A","1","N2","bortezomib","bortezomib_0",0,"DMSO","median.TOF",39.6187499999993,TRUE
"218","20191024","scbdose",1,"a",13,"A","10","CB4856","bortezomib","bortezomib_3",2,"DMSO","median.TOF",-68.3812499999992,TRUE
"219","20191024","scbdose",1,"a",13,"A","11","CB4856","bortezomib","bortezomib_4",4,"DMSO","median.TOF",-52.8812499999997,FALSE
"220","20191024","scbdose",1,"a",13,"A","2","N2","bortezomib","bortezomib_1",0.5,"DMSO","median.TOF",43.61875,FALSE
"221","20191024","scbdose",1,"a",13,"A","3","N2","bortezomib","bortezomib_2",1,"DMSO","median.TOF",-14.88125,FALSE
"222","20191024","scbdose",1,"a",13,"A","4","N2","bortezomib","bortezomib_3",2,"DMSO","median.TOF",-27.38125,TRUE
"223","20191024","scbdose",1,"a",13,"A","5","N2","bortezomib","bortezomib_4",4,"DMSO","median.TOF",-46.38125,FALSE
"224","20191024","scbdose",1,"a",13,"A","7","CB4856","bortezomib","bortezomib_0",0,"DMSO","median.TOF",21.11875,TRUE
"225","20191024","scbdose",1,"a",13,"A","8","CB4856","bortezomib","bortezomib_1",0.5,"DMSO","median.TOF",32.61875,FALSE
"226","20191024","scbdose",1,"a",13,"A","9","CB4856","bortezomib","bortezomib_2",1,"DMSO","median.TOF",-4.38125000000001,FALSE
"227","20191024","scbdose",1,"a",13,"B","1","ECA232","bortezomib","bortezomib_0",0,"DMSO","median.TOF",65.61875,TRUE
"228","20191024","scbdose",1,"a",13,"B","10","ECA1114","bortezomib","bortezomib_3",2,"DMSO","median.TOF",-12.38125,TRUE
"229","20191024","scbdose",1,"a",13,"B","11","ECA1114","bortezomib","bortezomib_4",4,"DMSO","median.TOF",-62.38125,FALSE
"230","20191024","scbdose",1,"a",13,"B","2","ECA232","bortezomib","bortezomib_1",0.5,"DMSO","median.TOF",-2.38125000000001,FALSE
"231","20191024","scbdose",1,"a",13,"B","3","ECA232","bortezomib","bortezomib_2",1,"DMSO","median.TOF",14.61875,FALSE
"232","20191024","scbdose",1,"a",13,"B","4","ECA232","bortezomib","bortezomib_3",2,"DMSO","median.TOF",-1.38125000000001,TRUE
"233","20191024","scbdose",1,"a",13,"B","5","ECA232","bortezomib","bortezomib_4",4,"DMSO","median.TOF",-30.88125,FALSE
"234","20191024","scbdose",1,"a",13,"B","7","ECA1114","bortezomib","bortezomib_0",0,"DMSO","median.TOF",7.61874999999999,TRUE
"235","20191024","scbdose",1,"a",13,"B","8","ECA1114","bortezomib","bortezomib_1",0.5,"DMSO","median.TOF",33.61875,FALSE
"236","20191024","scbdose",1,"a",13,"B","9","ECA1114","bortezomib","bortezomib_2",1,"DMSO","median.TOF",13.61875,FALSE
"237","20191024","scbdose",1,"a",13,"C","1","ECA232","bortezomib","bortezomib_0",0,"DMSO","median.TOF",54.61875,TRUE
"238","20191024","scbdose",1,"a",13,"C","10","N2","bortezomib","bortezomib_3",2,"DMSO","median.TOF",-22.38125,TRUE
"239","20191024","scbdose",1,"a",13,"C","11","N2","bortezomib","bortezomib_4",4,"DMSO","median.TOF",-40.38125,FALSE
"240","20191024","scbdose",1,"a",13,"C","2","ECA232","bortezomib","bortezomib_1",0.5,"DMSO","median.TOF",32.61875,FALSE
"241","20191024","scbdose",1,"a",13,"C","3","ECA232","bortezomib","bortezomib_2",1,"DMSO","median.TOF",-11.38125,FALSE
"242","20191024","scbdose",1,"a",13,"C","4","ECA232","bortezomib","bortezomib_3",2,"DMSO","median.TOF",7.11874999999999,TRUE
"243","20191024","scbdose",1,"a",13,"C","5","ECA232","bortezomib","bortezomib_4",4,"DMSO","median.TOF",-38.38125,FALSE
"244","20191024","scbdose",1,"a",13,"C","7","N2","bortezomib","bortezomib_0",0,"DMSO","median.TOF",46.11875,TRUE
"245","20191024","scbdose",1,"a",13,"C","8","N2","bortezomib","bortezomib_1",0.5,"DMSO","median.TOF",18.61875,FALSE
"246","20191024","scbdose",1,"a",13,"C","9","N2","bortezomib","bortezomib_2",1,"DMSO","median.TOF",3.11874999999999,FALSE
"247","20191024","scbdose",1,"a",13,"D","1","ECA1114","bortezomib","bortezomib_0",0,"DMSO","median.TOF",-14.38125,TRUE
"248","20191024","scbdose",1,"a",13,"D","10","CB4856","bortezomib","bortezomib_3",2,"DMSO","median.TOF",-6.38125000000001,TRUE
"249","20191024","scbdose",1,"a",13,"D","11","CB4856","bortezomib","bortezomib_4",4,"DMSO","median.TOF",-51.38125,FALSE
"250","20191024","scbdose",1,"a",13,"D","2","ECA1114","bortezomib","bortezomib_1",0.5,"DMSO","median.TOF",19.11875,FALSE
"251","20191024","scbdose",1,"a",13,"D","3","ECA1114","bortezomib","bortezomib_2",1,"DMSO","median.TOF",20.61875,FALSE
"252","20191024","scbdose",1,"a",13,"D","4","ECA1114","bortezomib","bortezomib_3",2,"DMSO","median.TOF",-10.38125,TRUE
"253","20191024","scbdose",1,"a",13,"D","5","ECA1114","bortezomib","bortezomib_4",4,"DMSO","median.TOF",-60.88125,FALSE
"254","20191024","scbdose",1,"a",13,"D","7","CB4856","bortezomib","bortezomib_0",0,"DMSO","median.TOF",23.61875,TRUE
"255","20191024","scbdose",1,"a",13,"D","8","CB4856","bortezomib","bortezomib_1",0.5,"DMSO","median.TOF",-56.38125,FALSE
"256","20191024","scbdose",1,"a",13,"D","9","CB4856","bortezomib","bortezomib_2",1,"DMSO","median.TOF",15.11875,FALSE
"257","20191024","scbdose",1,"a",13,"E","1","ECA1114","bortezomib","bortezomib_0",0,"DMSO","median.TOF",33.11875,TRUE
"258","20191024","scbdose",1,"a",13,"E","10","ECA232","bortezomib","bortezomib_3",2,"DMSO","median.TOF",-8.88125000000001,TRUE
"259","20191024","scbdose",1,"a",13,"E","11","ECA232","bortezomib","bortezomib_4",4,"DMSO","median.TOF",-26.38125,FALSE
"260","20191024","scbdose",1,"a",13,"E","2","ECA1114","bortezomib","bortezomib_1",0.5,"DMSO","median.TOF",13.61875,FALSE
"261","20191024","scbdose",1,"a",13,"E","3","ECA1114","bortezomib","bortezomib_2",1,"DMSO","median.TOF",5.61874999999999,FALSE
"262","20191024","scbdose",1,"a",13,"E","4","ECA1114","bortezomib","bortezomib_3",2,"DMSO","median.TOF",-10.88125,TRUE
"263","20191024","scbdose",1,"a",13,"E","5","ECA1114","bortezomib","bortezomib_4",4,"DMSO","median.TOF",-82.38125,FALSE
"264","20191024","scbdose",1,"a",13,"E","7","ECA232","bortezomib","bortezomib_0",0,"DMSO","median.TOF",63.61875,TRUE
"265","20191024","scbdose",1,"a",13,"E","8","ECA232","bortezomib","bortezomib_1",0.5,"DMSO","median.TOF",-8.38125000000001,FALSE
"266","20191024","scbdose",1,"a",13,"E","9","ECA232","bortezomib","bortezomib_2",1,"DMSO","median.TOF",26.61875,FALSE
"267","20191024","scbdose",1,"a",13,"F","1","CB4856","bortezomib","bortezomib_0",0,"DMSO","median.TOF",30.61875,TRUE
"268","20191024","scbdose",1,"a",13,"F","10","N2","bortezomib","bortezomib_3",2,"DMSO","median.TOF",2.61874999999999,TRUE
"269","20191024","scbdose",1,"a",13,"F","11","N2","bortezomib","bortezomib_4",4,"DMSO","median.TOF",-27.38125,FALSE
"270","20191024","scbdose",1,"a",13,"F","2","CB4856","bortezomib","bortezomib_1",0.5,"DMSO","median.TOF",39.6187499999993,FALSE
"271","20191024","scbdose",1,"a",13,"F","3","CB4856","bortezomib","bortezomib_2",1,"DMSO","median.TOF",19.61875,FALSE
"272","20191024","scbdose",1,"a",13,"F","4","CB4856","bortezomib","bortezomib_3",2,"DMSO","median.TOF",-1.88125000000001,TRUE
"273","20191024","scbdose",1,"a",13,"F","5","CB4856","bortezomib","bortezomib_4",4,"DMSO","median.TOF",-67.38125,FALSE
"274","20191024","scbdose",1,"a",13,"F","7","N2","bortezomib","bortezomib_0",0,"DMSO","median.TOF",54.61875,TRUE
"275","20191024","scbdose",1,"a",13,"F","8","N2","bortezomib","bortezomib_1",0.5,"DMSO","median.TOF",38.61875,FALSE
"276","20191024","scbdose",1,"a",13,"F","9","N2","bortezomib","bortezomib_2",1,"DMSO","median.TOF",-17.88125,FALSE
"277","20191024","scbdose",1,"a",13,"G","1","CB4856","bortezomib","bortezomib_0",0,"DMSO","median.TOF",26.61875,TRUE
"278","20191024","scbdose",1,"a",13,"G","10","ECA1114","bortezomib","bortezomib_3",2,"DMSO","median.TOF",-4.38125000000001,TRUE
"279","20191024","scbdose",1,"a",13,"G","11","ECA1114","bortezomib","bortezomib_4",4,"DMSO","median.TOF",-58.88125,FALSE
"280","20191024","scbdose",1,"a",13,"G","2","CB4856","bortezomib","bortezomib_1",0.5,"DMSO","median.TOF",42.61875,FALSE
"281","20191024","scbdose",1,"a",13,"G","3","CB4856","bortezomib","bortezomib_2",1,"DMSO","median.TOF",13.61875,FALSE
"282","20191024","scbdose",1,"a",13,"G","4","CB4856","bortezomib","bortezomib_3",2,"DMSO","median.TOF",-13.88125,TRUE
"283","20191024","scbdose",1,"a",13,"G","5","CB4856","bortezomib","bortezomib_4",4,"DMSO","median.TOF",-56.38125,FALSE
"284","20191024","scbdose",1,"a",13,"G","7","ECA1114","bortezomib","bortezomib_0",0,"DMSO","median.TOF",43.11875,TRUE
"285","20191024","scbdose",1,"a",13,"G","8","ECA1114","bortezomib","bortezomib_1",0.5,"DMSO","median.TOF",11.11875,FALSE
"286","20191024","scbdose",1,"a",13,"G","9","ECA1114","bortezomib","bortezomib_2",1,"DMSO","median.TOF",19.11875,FALSE
"287","20191024","scbdose",1,"a",13,"H","1","N2","bortezomib","bortezomib_0",0,"DMSO","median.TOF",50.61875,TRUE
"288","20191024","scbdose",1,"a",13,"H","10","ECA232","bortezomib","bortezomib_3",2,"DMSO","median.TOF",10.11875,TRUE
"289","20191024","scbdose",1,"a",13,"H","11","ECA232","bortezomib","bortezomib_4",4,"DMSO","median.TOF",-35.38125,FALSE
"290","20191024","scbdose",1,"a",13,"H","2","N2","bortezomib","bortezomib_1",0.5,"DMSO","median.TOF",-14.88125,FALSE
"291","20191024","scbdose",1,"a",13,"H","3","N2","bortezomib","bortezomib_2",1,"DMSO","median.TOF",-12.38125,FALSE
"292","20191024","scbdose",1,"a",13,"H","4","N2","bortezomib","bortezomib_3",2,"DMSO","median.TOF",-26.38125,TRUE
"293","20191024","scbdose",1,"a",13,"H","5","N2","bortezomib","bortezomib_4",4,"DMSO","median.TOF",-37.38125,FALSE
"294","20191024","scbdose",1,"a",13,"H","7","ECA232","bortezomib","bortezomib_0",0,"DMSO","median.TOF",33.11875,TRUE
"295","20191024","scbdose",1,"a",13,"H","8","ECA232","bortezomib","bortezomib_1",0.5,"DMSO","median.TOF",40.61875,FALSE
"296","20191024","scbdose",1,"a",13,"H","9","ECA232","bortezomib","bortezomib_2",1,"DMSO","median.TOF",15.61875,FALSE
"297","20191024","scbdose",1,"a",16,"A","1","N2","carmustine","carmustine_0",0,"DMSO","median.TOF",28.3291139240504,TRUE
"298","20191024","scbdose",1,"a",16,"A","10","CB4856","carmustine","carmustine_3",500,"DMSO","median.TOF",26.32911392405,FALSE
"299","20191024","scbdose",1,"a",16,"A","11","CB4856","carmustine","carmustine_4",750,"DMSO","median.TOF",-73.1708860759499,FALSE
"300","20191024","scbdose",1,"a",16,"A","2","N2","carmustine","carmustine_1",100,"DMSO","median.TOF",-6.17088607594935,FALSE
"301","20191024","scbdose",1,"a",16,"A","3","N2","carmustine","carmustine_2",250,"DMSO","median.TOF",3.32911392405065,TRUE
"302","20191024","scbdose",1,"a",16,"A","4","N2","carmustine","carmustine_3",500,"DMSO","median.TOF",-45.6708860759493,FALSE
"303","20191024","scbdose",1,"a",16,"A","5","N2","carmustine","carmustine_4",750,"DMSO","median.TOF",-54.6708860759493,FALSE
"304","20191024","scbdose",1,"a",16,"A","7","CB4856","carmustine","carmustine_0",0,"DMSO","median.TOF",37.8291139240507,TRUE
"305","20191024","scbdose",1,"a",16,"A","8","CB4856","carmustine","carmustine_1",100,"DMSO","median.TOF",52.3291139240507,FALSE
"306","20191024","scbdose",1,"a",16,"A","9","CB4856","carmustine","carmustine_2",250,"DMSO","median.TOF",35.3291139240507,TRUE
"307","20191024","scbdose",1,"a",16,"B","1","ECA232","carmustine","carmustine_0",0,"DMSO","median.TOF",64.3291139240506,TRUE
"308","20191024","scbdose",1,"a",16,"B","10","ECA1114","carmustine","carmustine_3",500,"DMSO","median.TOF",-4.67088607594935,FALSE
"309","20191024","scbdose",1,"a",16,"B","11","ECA1114","carmustine","carmustine_4",750,"DMSO","median.TOF",-76.6708860759494,FALSE
"310","20191024","scbdose",1,"a",16,"B","2","ECA232","carmustine","carmustine_1",100,"DMSO","median.TOF",49.3291139240507,FALSE
"311","20191024","scbdose",1,"a",16,"B","3","ECA232","carmustine","carmustine_2",250,"DMSO","median.TOF",52.8291139240507,TRUE
"312","20191024","scbdose",1,"a",16,"B","4","ECA232","carmustine","carmustine_3",500,"DMSO","median.TOF",21.3291139240507,FALSE
"313","20191024","scbdose",1,"a",16,"B","5","ECA232","carmustine","carmustine_4",750,"DMSO","median.TOF",-108.670886075949,FALSE
"314","20191024","scbdose",1,"a",16,"B","7","ECA1114","carmustine","carmustine_0",0,"DMSO","median.TOF",8.82911392405065,TRUE
"315","20191024","scbdose",1,"a",16,"B","8","ECA1114","carmustine","carmustine_1",100,"DMSO","median.TOF",47.3291139240507,FALSE
"316","20191024","scbdose",1,"a",16,"B","9","ECA1114","carmustine","carmustine_2",250,"DMSO","median.TOF",-9.17088607594935,TRUE
"317","20191024","scbdose",1,"a",16,"C","1","ECA232","carmustine","carmustine_0",0,"DMSO","median.TOF",42.3291139240507,TRUE
"318","20191024","scbdose",1,"a",16,"C","10","N2","carmustine","carmustine_3",500,"DMSO","median.TOF",17.8291139240507,FALSE
"319","20191024","scbdose",1,"a",16,"C","11","N2","carmustine","carmustine_4",750,"DMSO","median.TOF",-75.6708860759494,FALSE
"320","20191024","scbdose",1,"a",16,"C","2","ECA232","carmustine","carmustine_1",100,"DMSO","median.TOF",41.3291139240507,FALSE
"321","20191024","scbdose",1,"a",16,"C","3","ECA232","carmustine","carmustine_2",250,"DMSO","median.TOF",50.3291139240507,TRUE
"322","20191024","scbdose",1,"a",16,"C","4","ECA232","carmustine","carmustine_3",500,"DMSO","median.TOF",45.3291139240507,FALSE
"323","20191024","scbdose",1,"a",16,"C","5","ECA232","carmustine","carmustine_4",750,"DMSO","median.TOF",-109.670886075949,FALSE
"324","20191024","scbdose",1,"a",16,"C","7","N2","carmustine","carmustine_0",0,"DMSO","median.TOF",49.3291139240507,TRUE
"325","20191024","scbdose",1,"a",16,"C","8","N2","carmustine","carmustine_1",100,"DMSO","median.TOF",-15.6708860759493,FALSE
"326","20191024","scbdose",1,"a",16,"C","9","N2","carmustine","carmustine_2",250,"DMSO","median.TOF",3.32911392405065,TRUE
"327","20191024","scbdose",1,"a",16,"D","1","ECA1114","carmustine","carmustine_0",0,"DMSO","median.TOF",54.3291139240507,TRUE
"328","20191024","scbdose",1,"a",16,"D","10","CB4856","carmustine","carmustine_3",500,"DMSO","median.TOF",-9.67088607594935,FALSE
"329","20191024","scbdose",1,"a",16,"D","11","CB4856","carmustine","carmustine_4",750,"DMSO","median.TOF",-70.1708860759494,FALSE
"330","20191024","scbdose",1,"a",16,"D","2","ECA1114","carmustine","carmustine_1",100,"DMSO","median.TOF",50.8291139240507,FALSE
"331","20191024","scbdose",1,"a",16,"D","3","ECA1114","carmustine","carmustine_2",250,"DMSO","median.TOF",24.8291139240507,TRUE
"332","20191024","scbdose",1,"a",16,"D","4","ECA1114","carmustine","carmustine_3",500,"DMSO","median.TOF",-4.17088607594935,FALSE
"333","20191024","scbdose",1,"a",16,"D","5","ECA1114","carmustine","carmustine_4",750,"DMSO","median.TOF",-87.6708860759494,FALSE
"334","20191024","scbdose",1,"a",16,"D","7","CB4856","carmustine","carmustine_0",0,"DMSO","median.TOF",77.3291139240506,TRUE
"335","20191024","scbdose",1,"a",16,"D","8","CB4856","carmustine","carmustine_1",100,"DMSO","median.TOF",51.3291139240507,FALSE
"336","20191024","scbdose",1,"a",16,"D","9","CB4856","carmustine","carmustine_2",250,"DMSO","median.TOF",53.3291139240507,TRUE
"337","20191024","scbdose",1,"a",16,"E","1","ECA1114","carmustine","carmustine_0",0,"DMSO","median.TOF",75.3291139240506,TRUE
"338","20191024","scbdose",1,"a",16,"E","10","ECA232","carmustine","carmustine_3",500,"DMSO","median.TOF",-7.17088607594935,FALSE
"339","20191024","scbdose",1,"a",16,"E","11","ECA232","carmustine","carmustine_4",750,"DMSO","median.TOF",-67.6708860759494,FALSE
"340","20191024","scbdose",1,"a",16,"E","2","ECA1114","carmustine","carmustine_1",100,"DMSO","median.TOF",29.3291139240507,FALSE
"341","20191024","scbdose",1,"a",16,"E","3","ECA1114","carmustine","carmustine_2",250,"DMSO","median.TOF",-25.6708860759493,TRUE
"342","20191024","scbdose",1,"a",16,"E","4","ECA1114","carmustine","carmustine_3",500,"DMSO","median.TOF",-0.670886075949348,FALSE
"343","20191024","scbdose",1,"a",16,"E","5","ECA1114","carmustine","carmustine_4",750,"DMSO","median.TOF",-92.6708860759494,FALSE
"344","20191024","scbdose",1,"a",16,"E","7","ECA232","carmustine","carmustine_0",0,"DMSO","median.TOF",-8.67088607594935,TRUE
"345","20191024","scbdose",1,"a",16,"E","8","ECA232","carmustine","carmustine_1",100,"DMSO","median.TOF",29.3291139240507,FALSE
"346","20191024","scbdose",1,"a",16,"E","9","ECA232","carmustine","carmustine_2",250,"DMSO","median.TOF",-16.6708860759493,TRUE
"347","20191024","scbdose",1,"a",16,"F","1","CB4856","carmustine","carmustine_0",0,"DMSO","median.TOF",50.3291139240507,TRUE
"348","20191024","scbdose",1,"a",16,"F","10","N2","carmustine","carmustine_3",500,"DMSO","median.TOF",18.3291139240507,FALSE
"349","20191024","scbdose",1,"a",16,"F","11","N2","carmustine","carmustine_4",750,"DMSO","median.TOF",-101.170886075949,FALSE
"350","20191024","scbdose",1,"a",16,"F","2","CB4856","carmustine","carmustine_1",100,"DMSO","median.TOF",-101.670886075949,FALSE
"351","20191024","scbdose",1,"a",16,"F","3","CB4856","carmustine","carmustine_2",250,"DMSO","median.TOF",40.3291139240507,TRUE
"352","20191024","scbdose",1,"a",16,"F","4","CB4856","carmustine","carmustine_3",500,"DMSO","median.TOF",35.8291139240507,FALSE
"353","20191024","scbdose",1,"a",16,"F","5","CB4856","carmustine","carmustine_4",750,"DMSO","median.TOF",-63.1708860759493,FALSE
"354","20191024","scbdose",1,"a",16,"F","7","N2","carmustine","carmustine_0",0,"DMSO","median.TOF",5.32911392405065,TRUE
"355","20191024","scbdose",1,"a",16,"F","8","N2","carmustine","carmustine_1",100,"DMSO","median.TOF",-40.1708860759493,FALSE
"356","20191024","scbdose",1,"a",16,"F","9","N2","carmustine","carmustine_2",250,"DMSO","median.TOF",13.3291139240507,TRUE
"357","20191024","scbdose",1,"a",16,"G","1","CB4856","carmustine","carmustine_0",0,"DMSO","median.TOF",-39.6708860759493,TRUE
"358","20191024","scbdose",1,"a",16,"G","10","ECA1114","carmustine","carmustine_3",500,"DMSO","median.TOF",24.3291139240507,FALSE
"359","20191024","scbdose",1,"a",16,"G","11","ECA1114","carmustine","carmustine_4",750,"DMSO","median.TOF",-73.6708860759494,FALSE
"360","20191024","scbdose",1,"a",16,"G","2","CB4856","carmustine","carmustine_1",100,"DMSO","median.TOF",-14.6708860759493,FALSE
"361","20191024","scbdose",1,"a",16,"G","3","CB4856","carmustine","carmustine_2",250,"DMSO","median.TOF",-56.6708860759493,TRUE
"362","20191024","scbdose",1,"a",16,"G","4","CB4856","carmustine","carmustine_3",500,"DMSO","median.TOF",-103.670886075949,FALSE
"363","20191024","scbdose",1,"a",16,"G","7","ECA1114","carmustine","carmustine_0",0,"DMSO","median.TOF",68.3291139240506,TRUE
"364","20191024","scbdose",1,"a",16,"G","8","ECA1114","carmustine","carmustine_1",100,"DMSO","median.TOF",-7.17088607594935,FALSE
"365","20191024","scbdose",1,"a",16,"G","9","ECA1114","carmustine","carmustine_2",250,"DMSO","median.TOF",32.3291139240507,TRUE
"366","20191024","scbdose",1,"a",16,"H","1","N2","carmustine","carmustine_0",0,"DMSO","median.TOF",56.3291139240507,TRUE
"367","20191024","scbdose",1,"a",16,"H","10","ECA232","carmustine","carmustine_3",500,"DMSO","median.TOF",-36.6708860759493,FALSE
"368","20191024","scbdose",1,"a",16,"H","11","ECA232","carmustine","carmustine_4",750,"DMSO","median.TOF",-52.6708860759493,FALSE
"369","20191024","scbdose",1,"a",16,"H","2","N2","carmustine","carmustine_1",100,"DMSO","median.TOF",57.3291139240507,FALSE
"370","20191024","scbdose",1,"a",16,"H","3","N2","carmustine","carmustine_2",250,"DMSO","median.TOF",-3.67088607594935,TRUE
"371","20191024","scbdose",1,"a",16,"H","4","N2","carmustine","carmustine_3",500,"DMSO","median.TOF",8.32911392405065,FALSE
"372","20191024","scbdose",1,"a",16,"H","5","N2","carmustine","carmustine_4",750,"DMSO","median.TOF",-50.1708860759493,FALSE
"373","20191024","scbdose",1,"a",16,"H","7","ECA232","carmustine","carmustine_0",0,"DMSO","median.TOF",58.8291139240507,TRUE
"374","20191024","scbdose",1,"a",16,"H","8","ECA232","carmustine","carmustine_1",100,"DMSO","median.TOF",80.3291139240506,FALSE
